_ID, TimeSt,Country,Province,City,Latitude,Longitude
4645599,2017-06-21 08:07:12.200,CA,ON,North York,43.75210,-79.42020
4646086,2017-06-21 16:07:12.200,CA,ON,Kitchener,43.43630,-80.50930
4646428,2017-06-21 13:07:12.470,CA,ON,Toronto,43.64246,-79.41567
4646689,2017-06-21 09:07:14.697,CA,ON,Scarborough,43.83597,-79.22788
4646801,2017-06-21 06:07:17.043,CA,NL,St. John's,47.54853,-52.79594
4647216,2017-06-21 13:07:16.910,CA,NS,Halifax,44.65080,-63.61460
4647655,2017-06-21 18:07:17.010,CA,NL,Torbay,47.65710,-52.72920
4647725,2017-06-21 19:07:18.303,CA,AB,Chestermere,51.03581,-113.82269
4648114,2017-06-21 05:07:17.107,CA,AB,Calgary,50.91225,-113.93712
4648213,2017-06-21 21:07:18.370,CA,AB,Red Deer,52.27590,-113.84300
4648402,2017-06-21 05:07:18.340,CA,AB,Calgary,50.91766,-114.05766
4649023,2017-06-21 09:07:26.880,CA,ON,North York,43.76100,-79.38160
4650058,2017-06-21 20:07:27.840,CA,ON,Burlington,43.31532,-79.78958
4650488,2017-06-21 20:07:27.350,CA,AB,Edmonton,53.44270,-113.52500
4650787,2017-06-21 07:07:27.540,CA,BC,Port Moody,49.29760,-122.83200
4651119,2017-06-21 00:07:27.400,CA,NB,Moncton,46.09975,-64.77395
4651645,2017-06-21 22:07:27.540,CA,ON,Sarnia,42.98660,-82.38083
4651775,2017-06-21 07:07:28.260,CA,ON,Toronto,43.65778,-79.44732
4652424,2017-06-21 20:07:32.040,CA,ON,North York,43.76749,-79.43322
4652600,2017-06-21 05:07:32.030,CA,ON,Kitchener,43.45528,-80.51629
4652826,2017-06-21 11:07:32.297,CA,NL,St. John's,47.59860,-52.69260
4653206,2017-06-21 14:07:34.793,CA,SK,Saskatoon,52.14760,-106.71740
4653635,2017-06-21 00:07:35.197,CA,ON,Fort Frances,48.63930,-93.44690
4653881,2017-06-21 05:07:37.637,CA,QC,Saint-Laurent,45.51351,-73.66719
4654251,2017-06-21 16:07:42.680,CA,BC,Richmond,49.17865,-123.12640
4654313,2017-06-21 15:07:43.097,CA,ON,Toronto,43.68860,-79.39190
4654792,2017-06-21 09:07:41.487,CA,BC,New Westminster,49.17928,-122.95062
4654979,2017-06-21 21:07:42.637,CA,AB,Calgary,51.10563,-113.93740
4655043,2017-06-21 10:07:42.827,CA,AB,Calgary,51.02537,-114.10173
4655115,2017-06-21 20:07:43.340,CA,QC,Montréal,45.47226,-73.60435
4655249,2017-06-21 15:07:47.537,CA,AB,Sherwood Park,53.54330,-113.27600
4655339,2017-06-21 07:07:45.583,CA,QC,Montréal,45.47163,-73.60487
4655821,2017-06-21 00:07:50.877,CA,ON,Toronto,43.68863,-79.39192
4655919,2017-06-21 20:07:47.820,CA,BC,Richmond,49.19137,-123.15631
4655961,2017-06-21 15:07:48.420,CA,AB,Fort Mcmurray,56.72287,-111.36747
4656240,2017-06-21 21:07:50.953,CA,ON,Whitby,43.88581,-78.99780
4656392,2017-06-21 21:07:51.560,CA,AB,Edmonton,53.54955,-113.51344
4656702,2017-06-21 08:07:57.717,CA,AB,Calgary,50.92503,-113.96510
4656942,2017-06-21 16:07:57.720,CA,AB,Calgary,51.07719,-113.93457
4657588,2017-06-21 03:07:56.580,CA,ON,Brampton,43.68491,-79.78285
4657852,2017-06-21 07:08:00.563,CA,AB,Fort Mcmurray,56.72956,-111.38658
4658033,2017-06-21 15:08:00.410,CA,AB,Wood Buffalo,56.47260,-111.03300
4658414,2017-06-21 07:08:03.270,CA,BC,New Westminster,49.17944,-122.95043
4658631,2017-06-21 17:08:03.030,CA,QC,Pointe-Claire,45.46060,-73.82430
4659089,2017-06-21 12:08:08.130,CA,AB,Edmonton,53.50380,-113.50200
4659638,2017-06-21 15:08:07.803,CA,BC,Burnaby,49.25695,-122.94600
4659834,2017-06-21 07:08:11.723,CA,AB,Calgary,50.91490,-114.08400
4659937,2017-06-21 08:08:11.790,CA,ON,Bolton,43.87960,-79.72284
4659939,2017-06-21 07:08:11.977,CA,AB,Olds,51.78340,-114.10200
4660142,2017-06-21 10:08:12.693,CA,ON,Orangeville,43.97020,-80.01600
4660220,2017-06-21 07:08:12.797,CA,AB,Edmonton,53.62085,-113.50326
4660572,2017-06-21 10:08:12.390,CA,AB,Edmonton,53.52300,-113.64900
4660597,2017-06-21 02:08:12.783,CA,AB,Sherwood Park,53.52580,-113.25200
4660801,2017-06-21 14:08:12.883,CA,AB,Calgary,51.13578,-114.24088
4660874,2017-06-21 05:08:12.933,CA,AB,Beaumont,53.36464,-113.41008
4661252,2017-06-21 19:08:12.033,CA,AB,Red Deer,52.31205,-113.81689
4661268,2017-06-21 08:08:12.607,CA,AB,Calgary,51.06090,-114.03800
4661378,2017-06-21 17:08:12.907,CA,AB,Edmonton,53.60070,-113.40900
4661455,2017-06-21 04:08:12.877,CA,AB,Calgary,51.05423,-113.94302
4661648,2017-06-21 19:08:16.923,CA,ON,Scarborough,43.79248,-79.31976
4662072,2017-06-21 05:08:14.913,CA,AB,Grande Prairie,55.16909,-118.77967
4662396,2017-06-21 09:08:20.530,CA,QC,Montréal,45.54288,-73.69790
4662665,2017-06-21 21:08:21.273,CA,BC,Langley,49.16994,-122.67217
4663006,2017-06-21 20:08:21.403,CA,ON,Bolton,43.88897,-79.72822
4663080,2017-06-21 01:08:23.170,CA,AB,Edmonton,53.50530,-113.50413
4663347,2017-06-21 19:08:27.907,CA,AB,Calgary,51.04950,-114.07200
4663799,2017-06-21 15:08:28.110,CA,AB,Edmonton,53.54955,-113.42246
4664259,2017-06-21 21:08:26.853,CA,AB,Taber,49.78700,-112.14600
4664461,2017-06-21 07:08:27.997,CA,AB,Calgary,50.91640,-113.94110
4664669,2017-06-21 04:08:28.230,CA,AB,Edmonton,53.62490,-113.53830
4664983,2017-06-21 16:08:28.710,CA,ON,Oshawa,43.87904,-78.84746
4665626,2017-06-21 00:08:33.640,CA,AB,Edmonton,53.53354,-113.51087
4665729,2017-06-21 12:08:32.840,CA,ON,Mississauga,43.63803,-79.72369
4665809,2017-06-21 06:08:36.453,CA,ON,Brampton,43.74168,-79.75344
4666026,2017-06-21 03:08:36.790,CA,AB,Edmonton,53.41657,-113.42906
4666371,2017-06-21 08:08:39.267,CA,ON,Toronto,43.66565,-79.38744
4666429,2017-06-21 15:08:42.050,CA,AB,Calgary,50.95810,-114.01200
4666467,2017-06-21 07:08:42.087,CA,AB,Calgary,51.05059,-114.07813
4668560,2017-06-21 11:08:51.633,CA,QC,Sainte-Foy,46.75904,-71.29477
4669293,2017-06-21 02:08:51.590,CA,NS,Sydney,46.16124,-60.17942
4669329,2017-06-21 08:08:51.620,CA,QC,Fossambault-Sur-Le-Lac,46.90353,-71.62098
4669489,2017-06-21 09:08:53.683,CA,AB,Edmonton,53.42350,-113.46200
4670127,2017-06-21 04:08:57.217,CA,ON,Toronto,43.64030,-79.39530
4670132,2017-06-21 16:08:58.130,CA,AB,Calgary,51.01617,-113.97813
4671327,2017-06-21 04:09:02.860,CA,AB,Calgary,51.03990,-114.04400
4671640,2017-06-21 12:09:00.567,CA,ON,Burlington,43.37009,-79.80493
4671642,2017-06-21 13:09:02.780,CA,AB,Calgary,51.03843,-114.02962
4671961,2017-06-21 08:09:04.003,CA,AB,Calgary,50.89573,-114.04681
4672181,2017-06-21 11:09:06.810,CA,ON,Whitby,43.88565,-78.95250
4672356,2017-06-21 06:09:06.827,CA,ON,Oshawa,43.94039,-78.88709
4672621,2017-06-21 09:09:06.930,CA,NS,Halifax,44.64550,-63.57560
4672719,2017-06-21 14:09:06.817,CA,QC,Charlesbourg,46.85280,-71.25730
4673342,2017-06-21 06:09:09.467,CA,AB,Calgary,50.91230,-113.93710
4674839,2017-06-21 05:09:19.383,CA,BC,Vancouver,49.24188,-123.14036
4675357,2017-06-21 05:09:21.940,CA,QC,Montréal,45.50190,-73.63716
4675724,2017-06-21 11:09:21.940,CA,QC,Montréal,45.58162,-73.57387
4675885,2017-06-21 04:09:23.340,CA,AB,Edmonton,53.54270,-113.49027
4676339,2017-06-21 22:09:30.133,CA,ON,Kitchener,43.41330,-80.52710
4676432,2017-06-21 07:09:29.733,CA,AB,Edmonton,53.59161,-113.39005
4676642,2017-06-21 12:09:30.503,CA,AB,Calgary,50.92140,-114.07500
4676995,2017-06-21 13:09:33.013,CA,ON,Mississauga,43.58930,-79.66140
4679320,2017-06-21 15:09:44.937,CA,AB,Calgary,50.88630,-113.98000
4679381,2017-06-21 13:09:45.207,CA,BC,North Vancouver,49.32040,-123.08700
4679411,2017-06-21 03:09:45.243,CA,AB,Grande Prairie,55.14630,-118.82150
4679832,2017-06-21 21:09:45.340,CA,AB,Spruce Grove,53.55940,-113.88400
4680006,2017-06-21 03:09:43.833,CA,AB,Calgary,50.94019,-114.10169
4680250,2017-06-21 01:09:45.193,CA,MB,East Kildonan,49.92030,-97.08300
4680651,2017-06-21 06:09:48.267,CA,ON,Vankleek Hill,45.52160,-74.71990
4680847,2017-06-21 14:09:50.453,CA,AB,Fort Mcmurray,56.72480,-111.38200
4681144,2017-06-21 00:09:52.723,CA,BC,Madeira Park,49.62353,-124.01436
4681832,2017-06-21 02:09:58.580,CA,AB,Leduc,53.25403,-113.55882
4681875,2017-06-21 06:09:57.513,CA,AB,Calgary,51.13680,-114.14200
4681898,2017-06-21 02:09:58.937,CA,QC,Montréal,45.49790,-73.64152
4682383,2017-06-21 12:09:58.627,CA,AB,Calgary,51.07010,-114.11700
4682406,2017-06-21 14:10:00.177,CA,AB,Calgary,50.89222,-113.97723
4682438,2017-06-21 10:10:00.330,CA,ON,Scarborough,43.77300,-79.26019
4682642,2017-06-21 07:10:00.807,CA,AB,Lacombe,52.46319,-113.72604
4682730,2017-06-21 07:10:00.033,CA,ON,Woodbridge,43.77790,-79.59520
4682736,2017-06-21 17:10:00.093,CA,AB,Calgary,50.92550,-114.03940
4682787,2017-06-21 08:10:00.323,CA,AB,Red Deer,52.31317,-113.82793
4682849,2017-06-21 14:10:00.483,CA,AB,Calgary,50.96280,-114.10300
4683598,2017-06-21 09:10:05.250,CA,AB,Fort Mcmurray,56.74299,-111.47648
4683731,2017-06-21 21:10:04.440,CA,ON,Milton,43.50801,-79.84659
4683764,2017-06-21 00:10:04.623,CA,SK,Moose Jaw,50.37640,-105.57700
4683811,2017-06-21 03:10:04.447,CA,SK,Yorkton,50.93330,-103.15000
4684043,2017-06-21 19:10:07.990,CA,AB,Fort Mcmurray,56.72899,-111.38666
4684595,2017-06-21 14:10:14.920,CA,AB,St Albert,53.62969,-113.58816
4685124,2017-06-21 00:10:16.693,CA,ON,Oshawa,43.88244,-78.85047
4685233,2017-06-21 09:10:17.237,CA,BC,Dawson Creek,55.77400,-120.25300
4685396,2017-06-21 20:10:19.917,CA,QC,Gatineau,45.42650,-75.72972
4685660,2017-06-21 13:10:20.623,CA,BC,Sparwood,49.74135,-114.87182
4685764,2017-06-21 02:10:22.520,CA,ON,Milton,43.51351,-79.85239
4688077,2017-06-21 13:10:30.593,CA,ON,Thornhill,43.79790,-79.43310
4689833,2017-06-21 08:10:37.550,CA,MB,Winnipeg,49.88483,-97.29362
4690277,2017-06-21 04:10:45.690,CA,AB,Cochrane,51.47485,-114.27740
4690522,2017-06-21 03:10:45.897,CA,AB,Calgary,51.04823,-114.08731
4690637,2017-06-21 20:10:45.800,CA,AB,Calgary,50.90584,-114.10872
4690715,2017-06-21 09:10:42.993,CA,AB,Edmonton,53.46650,-113.41530
4691023,2017-06-21 11:10:44.143,CA,AB,Sherwood Park,53.52150,-113.30186
4691175,2017-06-21 01:10:46.193,CA,AB,Calgary,50.89837,-114.08722
4691667,2017-06-21 07:10:46.470,CA,AB,Calgary,51.04541,-114.15788
4692367,2017-06-21 13:10:55.843,CA,ON,Mississauga,43.58593,-79.78270
4692447,2017-06-21 00:10:54.077,CA,QC,Sainte Genevieve,45.48595,-73.86256
4692797,2017-06-21 12:10:59.210,CA,ON,Pickering,43.86255,-79.08609
4693264,2017-06-21 05:11:02.407,CA,SK,Saskatoon,52.13461,-106.57333
4693689,2017-06-21 06:11:01.837,CA,SK,Saskatoon,52.15640,-106.55183
4693940,2017-06-21 16:11:00.800,CA,AB,Edmonton,53.62290,-113.41860
4694323,2017-06-21 13:11:00.730,CA,AB,Coronation,52.08330,-111.45000
4694872,2017-06-21 19:11:05.520,CA,QC,Montréal,45.46890,-73.60550
4694971,2017-06-21 17:11:05.373,CA,AB,Canmore,51.08550,-115.34200
4695340,2017-06-21 11:11:09.417,CA,MB,Winnipeg,49.88480,-97.29360
4695874,2017-06-21 14:11:14.183,CA,AB,St Albert,53.65176,-113.61846
4695967,2017-06-21 06:11:14.343,CA,AB,Edmonton,53.50737,-113.47450
4697406,2017-06-21 16:11:23.593,CA,AB,Edmonton,53.60750,-113.48718
4697634,2017-06-21 22:11:29.287,CA,ON,Brampton,43.65219,-79.76010
4697785,2017-06-21 08:11:29.300,CA,MB,Winnipeg,49.87370,-97.08740
4698510,2017-06-21 19:11:29.193,CA,ON,North York,43.80180,-79.36293
4698572,2017-06-21 13:11:29.197,CA,ON,Toronto,43.71454,-79.39692
4698855,2017-06-21 14:11:27.340,CA,AB,Sherwood Park,53.55065,-113.27569
4699140,2017-06-21 11:11:31.097,CA,AB,Spruce Grove,53.55571,-113.91254
4699407,2017-06-21 10:11:30.940,CA,QC,Gatineau,45.43504,-75.71236
4699553,2017-06-21 07:11:31.200,CA,AB,Edmonton,53.57915,-113.43071
4699676,2017-06-21 08:11:33.563,CA,AB,Edmonton,53.52275,-113.60164
4699904,2017-06-21 00:11:31.493,CA,ON,Oshawa,43.88904,-78.86177
4700139,2017-06-21 13:11:31.120,CA,QC,Lasalle,45.42000,-73.64000
4700205,2017-06-21 05:11:32.517,CA,BC,Surrey,49.17670,-122.87016
4700289,2017-06-21 12:11:31.283,CA,QC,Saint-Leonard,45.58660,-73.59730
4700357,2017-06-21 12:11:36.050,CA,BC,Vancouver,49.27792,-123.12320
4700769,2017-06-21 02:11:39.773,CA,ON,Toronto,35.72445,51.41010
4700802,2017-06-21 00:11:35.800,CA,ON,Petrolia,42.88486,-82.47845
4700905,2017-06-21 13:11:37.207,CA,BC,Abbotsford,49.05022,-122.32839
4701130,2017-06-21 04:11:39.257,CA,QC,Saint-Eustache,45.57900,-73.90540
4701408,2017-06-21 18:11:38.693,CA,BC,Vancouver,49.28027,-123.10684
4701493,2017-06-21 17:11:39.180,CA,QC,St.-Hyacinthe,45.66590,-72.95420
4701597,2017-06-21 11:11:36.970,CA,BC,Courtenay,49.66846,-124.97769
4702604,2017-06-21 08:11:44.467,CA,SK,Regina,50.48502,-104.59941
4702651,2017-06-21 17:11:42.540,CA,AB,Edmonton,53.58661,-113.49073
4702776,2017-06-21 01:11:44.370,CA,QC,Montréal,45.53422,-73.60037
4703004,2017-06-21 21:11:44.467,CA,AB,Camrose,53.01386,-112.81376
4703690,2017-06-21 21:11:46.370,CA,ON,Scarborough,43.77916,-79.32005
4703754,2017-06-21 05:11:46.560,CA,QC,Rimouski,48.42729,-68.54842
4703885,2017-06-21 06:11:49.623,CA,QC,Rimouski,48.45100,-68.52700
4704077,2017-06-21 22:11:50.280,CA,QC,Montréal,45.53650,-73.57370
4704625,2017-06-21 19:11:54.427,CA,BC,Vancouver,49.23440,-123.14510
4705380,2017-06-21 09:12:01.543,CA,BC,Prince George,53.91445,-122.75735
4706125,2017-06-21 10:12:01.887,CA,AB,Calgary,51.11515,-114.08174
4706190,2017-06-21 20:12:01.600,CA,ON,Toronto,43.66843,-79.38000
4706253,2017-06-21 10:12:05.610,CA,ON,Brampton,43.67999,-79.72730
4707457,2017-06-21 07:12:09.670,CA,ON,Toronto,43.65310,-79.43683
4707851,2017-06-21 22:12:09.683,CA,ON,Oshawa,43.88594,-78.85844
4708048,2017-06-21 01:12:09.600,CA,BC,Surrey,49.14100,-122.85690
4708266,2017-06-21 03:12:16.770,CA,NL,St. John's,47.56443,-52.72217
4708715,2017-06-21 13:12:16.660,CA,NS,Halifax,44.62290,-63.60920
4708930,2017-06-21 03:12:16.857,CA,MB,Neepawa,50.22600,-99.46700
4709400,2017-06-21 18:12:22.210,CA,QC,Mont-Royal,45.52361,-73.62673
4709404,2017-06-21 21:12:18.890,CA,AB,Calgary,51.03882,-113.98531
4709779,2017-06-21 18:12:25.850,CA,QC,Montréal,45.51171,-73.62826
4710031,2017-06-21 17:12:25.117,CA,AB,Sherwood Park,53.55079,-113.26161
4710724,2017-06-21 22:12:30.313,CA,ON,Peterborough,44.28590,-78.36560
4711191,2017-06-21 04:12:30.300,CA,ON,Etobicoke,43.60020,-79.53990
4711595,2017-06-21 11:12:33.023,CA,ON,Burlington,43.32064,-79.82630
4711993,2017-06-21 19:12:30.427,CA,QC,Montreal,45.59353,-73.59217
4712414,2017-06-21 00:12:30.307,CA,ON,Toronto,43.66040,-79.36318
4712554,2017-06-21 07:12:33.050,CA,NB,Moncton,46.10743,-64.81687
4713203,2017-06-21 03:12:33.953,CA,ON,Toronto,43.66343,-79.38224
4713518,2017-06-21 16:12:33.147,CA,AB,Edmonton,53.47508,-113.53044
4713752,2017-06-21 07:12:38.850,CA,ON,Etobicoke,43.63917,-79.56398
4714183,2017-06-21 14:12:45.157,CA,AB,Edmonton,53.47620,-113.54800
4715223,2017-06-21 03:12:48.117,CA,NS,Dartmouth,44.71017,-63.60486
4715811,2017-06-21 04:12:45.447,CA,ON,Burlington,43.36560,-79.81132
4716121,2017-06-21 05:12:48.930,CA,ON,Toronto,43.66747,-79.38881
4716233,2017-06-21 18:12:51.090,CA,AB,Edmonton,53.59230,-113.49178
4716388,2017-06-21 00:12:51.793,CA,BC,Richmond,49.14230,-123.15690
4716463,2017-06-21 01:12:50.087,CA,QC,Montréal,45.52791,-73.71184
4716521,2017-06-21 10:12:51.853,CA,AB,Edmonton,53.53770,-113.68600
4716844,2017-06-21 01:12:51.317,CA,AB,Edmonton,53.55356,-113.50282
4717199,2017-06-21 17:12:52.147,CA,AB,Edmonton,53.47790,-113.53810
4717337,2017-06-21 18:12:55.617,CA,MB,Winnipeg,49.92600,-97.06686
4717691,2017-06-21 03:12:55.193,CA,AB,Edmonton,53.55141,-113.49160
4718254,2017-06-21 05:13:05.050,CA,ON,Maple,43.85140,-79.50670
4718427,2017-06-21 16:13:06.390,CA,AB,Edmonton,53.62310,-113.51170
4719089,2017-06-21 14:13:06.623,CA,AB,Edmonton,53.51728,-113.51148
4719244,2017-06-21 04:13:08.827,CA,QC,Montréal,45.53327,-73.68156
4719356,2017-06-21 15:13:10.230,CA,AB,Calgary,51.11410,-114.16240
4719472,2017-06-21 17:13:06.263,CA,MB,Winnipeg,49.96040,-97.20950
4719526,2017-06-21 12:13:10.237,CA,AB,Calgary,51.06580,-114.38526
4719684,2017-06-21 05:13:10.700,CA,AB,Calgary,51.05955,-113.97508
4719974,2017-06-21 03:13:10.707,CA,AB,Edmonton,55.71175,-112.18074
4720342,2017-06-21 05:13:12.390,CA,AB,Calgary,51.03290,-113.98359
4721922,2017-06-21 11:13:25.507,CA,AB,Calgary,51.06744,-114.12670
4722059,2017-06-21 19:13:25.470,CA,AB,Calgary,51.15720,-114.14659
4722297,2017-06-21 20:13:21.680,CA,SK,Regina,50.43710,-104.59411
4722456,2017-06-21 02:13:25.440,CA,ON,Mississauga,43.59103,-79.57278
4722675,2017-06-21 01:13:26.310,CA,AB,Edmonton,54.95520,-112.36930
4722737,2017-06-21 05:13:21.550,CA,ON,Unionville,43.86050,-79.16180
4722882,2017-06-21 10:13:25.610,CA,AB,Calgary,51.09632,-114.08047
4723794,2017-06-21 05:13:35.080,CA,QC,Kirkland,45.46000,-73.85000
4724344,2017-06-21 22:13:34.870,CA,ON,Etobicoke,43.75860,-79.59280
4724641,2017-06-21 20:13:40.710,CA,AB,Calgary,51.15070,-114.12800
4724909,2017-06-21 05:13:40.423,CA,AB,Taber,49.77722,-112.14281
4725203,2017-06-21 00:13:42.983,CA,ON,Sandwich South,42.30850,-82.89840
4725566,2017-06-21 17:13:46.157,CA,AB,Strathmore,51.06087,-113.38954
4725605,2017-06-21 05:13:46.273,CA,ON,London,42.99283,-81.24846
4726656,2017-06-21 21:13:46.660,CA,AB,Calgary,51.03104,-113.96826
4727049,2017-06-21 20:13:47.343,CA,QC,Pierrefonds,45.50340,-73.75740
4727405,2017-06-21 18:13:49.197,CA,QC,Matane,48.82394,-67.50175
4727606,2017-06-21 20:13:49.453,CA,ON,Bolton,43.87100,-79.72500
4728216,2017-06-21 22:13:49.400,CA,AB,Calgary,51.05101,-114.07451
4728677,2017-06-21 13:13:49.387,CA,ON,Mississauga,43.56578,-79.63403
4728978,2017-06-21 00:13:49.660,CA,NS,Halifax,44.63860,-63.86870
4729070,2017-06-21 09:13:52.303,CA,AB,Vegreville,53.49746,-112.05241
4729159,2017-06-21 08:13:49.190,CA,QC,Saint-Hubert,45.49865,-73.42221
4729234,2017-06-21 13:13:49.240,CA,QC,Québec,46.79330,-71.24530
4729508,2017-06-21 07:13:49.773,CA,AB,Calgary,51.03420,-114.12500
4729566,2017-06-21 05:13:51.807,CA,AB,Edmonton,53.51912,-113.58103
4730277,2017-06-21 16:13:57.177,CA,AB,Edmonton,53.40508,-113.53462
4730904,2017-06-21 09:13:57.700,CA,SK,Saskatoon,52.11925,-106.74197
4730917,2017-06-21 02:13:56.707,CA,AB,Edmonton,53.58862,-113.45274
4731228,2017-06-21 16:13:56.750,CA,AB,Grande Prairie,55.14235,-118.81979
4731629,2017-06-21 19:13:58.350,CA,BC,Surrey,49.18265,-122.88306
4732102,2017-06-21 17:14:01.317,CA,ON,Mississauga,43.59290,-79.57340
4732245,2017-06-21 15:14:01.380,CA,AB,Calgary,51.04644,-114.07227
4732753,2017-06-21 07:14:01.433,CA,AB,Calgary,51.06352,-113.91323
4732778,2017-06-21 04:14:01.677,CA,ON,Mississauga,43.58680,-79.78880
4733187,2017-06-21 08:14:06.057,CA,SK,Regina,50.44870,-104.55907
4733436,2017-06-21 05:14:04.717,CA,ON,Ajax,43.84300,-79.02100
4733605,2017-06-21 02:14:04.860,CA,NS,Glace Bay,46.19570,-59.96960
4733836,2017-06-21 10:14:04.840,CA,AB,Okotoks,50.72618,-113.96906
4733960,2017-06-21 06:14:04.987,CA,NB,Saint John,45.32560,-66.01890
4734257,2017-06-21 12:14:04.783,CA,AB,Calgary,51.04988,-114.16641
4734463,2017-06-21 00:14:07.310,CA,QC,Laval,45.63230,-73.75790
4734706,2017-06-21 16:14:11.777,CA,ON,Brampton,43.76447,-79.72308
4735188,2017-06-21 12:14:12.073,CA,AB,Edmonton,53.46010,-113.49900
4735524,2017-06-21 21:14:13.513,CA,NS,Upper Tantallon,44.70286,-63.85600
4735559,2017-06-21 20:14:15.347,CA,AB,Stony Plain,53.50646,-113.99079
4735714,2017-06-21 21:14:18.790,CA,QC,Montréal,45.56790,-73.62770
4735964,2017-06-21 06:14:15.387,CA,BC,Vancouver,49.26040,-123.14100
4736460,2017-06-21 02:14:22.197,CA,ON,Etobicoke,43.62270,-79.52583
4737401,2017-06-21 13:14:23.990,CA,AB,Fort Mackay,57.33845,-111.78738
4737483,2017-06-21 18:14:20.130,CA,AB,Calgary,51.13004,-114.16492
4737666,2017-06-21 09:14:21.130,CA,AB,Calgary,51.05857,-114.07786
4738179,2017-06-21 19:14:21.070,CA,AB,Calgary,51.09332,-114.07887
4738622,2017-06-21 06:14:24.277,CA,SK,Kamsack,51.56423,-101.88856
4738961,2017-06-21 08:14:29.827,CA,AB,Edmonton,53.42171,-113.47071
4739416,2017-06-21 14:14:35.250,CA,ON,Kitchener,43.44978,-80.48912
4739515,2017-06-21 05:14:35.423,CA,AB,Calgary,50.89605,-113.94753
4739678,2017-06-21 10:14:35.387,CA,AB,Calgary,50.91780,-114.09500
4739841,2017-06-21 08:14:37.240,CA,ON,Toronto,43.68030,-79.35380
4739896,2017-06-21 10:14:37.337,CA,ON,Mississauga,43.53640,-79.69090
4740082,2017-06-21 13:14:35.763,CA,AB,Calgary,50.96520,-114.04700
4740530,2017-06-21 12:14:39.400,CA,BC,Abbotsford,49.06945,-122.30482
4740571,2017-06-21 00:14:39.700,CA,AB,Sherwood Park,53.52288,-113.33161
4740630,2017-06-21 06:14:35.627,CA,AB,Calgary,51.04712,-114.05244
4740728,2017-06-21 18:14:37.117,CA,QC,Saint-Laurent,45.51780,-73.68480
4740777,2017-06-21 13:14:38.037,CA,ON,Windsor,42.30631,-83.07871
4741159,2017-06-21 06:14:41.387,CA,QC,Anjou,45.59720,-73.56730
4741293,2017-06-21 15:14:44.120,CA,QC,Nicolet,46.23290,-72.61370
4741998,2017-06-21 10:14:45.007,CA,QC,Saint-Hyacinthe,45.62162,-72.95895
4742193,2017-06-21 01:14:46.967,CA,SK,Regina,50.44721,-104.63480
4742232,2017-06-21 17:14:44.107,CA,BC,Vancouver,49.26125,-123.16546
4742259,2017-06-21 02:14:44.587,CA,BC,Abbotsford,49.05617,-122.38406
4742267,2017-06-21 15:14:46.857,CA,AB,Edmonton,53.56352,-113.54704
4742432,2017-06-21 12:14:48.350,CA,AB,Sylvan Lake,52.31240,-114.11310
4742525,2017-06-21 14:14:47.860,CA,AB,Eckville,52.34160,-114.36600
4742640,2017-06-21 04:14:48.050,CA,SK,Saskatoon,52.15082,-106.64645
4742752,2017-06-21 10:14:48.157,CA,ON,London,43.05876,-81.44291
4742795,2017-06-21 17:14:48.240,CA,ON,Etobicoke,43.63781,-79.54080
4742829,2017-06-21 06:14:47.907,CA,SK,Saskatoon,52.15290,-106.68600
4743062,2017-06-21 01:14:47.830,CA,SK,Saskatoon,52.12440,-106.63400
4743290,2017-06-21 02:14:50.873,CA,ON,Pembroke,45.85652,-77.23170
4743522,2017-06-21 01:14:51.013,CA,AB,Spruce Grove,53.56140,-113.87301
4743682,2017-06-21 17:14:52.430,CA,AB,Fort Mackay,57.32909,-111.75582
4743764,2017-06-21 10:14:53.140,CA,AB,Edmonton,53.51831,-113.63800
4743889,2017-06-21 22:14:51.020,CA,SK,Regina,50.46800,-104.60700
4744987,2017-06-21 06:14:52.423,CA,AB,Beaumont,53.36366,-113.43856
4745218,2017-06-21 14:14:55.243,CA,QC,Trois-Rivières,46.37838,-72.50115
4745354,2017-06-21 08:15:00.350,CA,ON,North York,43.68135,-79.61457
4745467,2017-06-21 13:15:00.920,CA,QC,Verdun,45.46330,-73.57080
4745752,2017-06-21 09:15:01.060,CA,BC,Lindell Beach,49.03400,-122.01000
4745855,2017-06-21 14:15:03.173,CA,SK,Saskatoon,52.12890,-106.64400
4746546,2017-06-21 19:15:02.937,CA,BC,Burnaby,49.23326,-122.99195
4746638,2017-06-21 13:15:03.050,CA,SK,Saskatoon,52.16916,-106.62609
4746840,2017-06-21 07:15:05.700,CA,ON,Mississauga,43.59467,-79.70893
4746882,2017-06-21 22:15:05.740,CA,AB,Edmonton,53.56380,-113.55400
4746944,2017-06-21 02:15:05.650,CA,AB,Calgary,50.90603,-113.99026
4747632,2017-06-21 00:15:05.780,CA,ON,Oshawa,43.88790,-78.81080
4747884,2017-06-21 19:15:05.710,CA,AB,Calgary,50.92275,-113.95653
4748170,2017-06-21 10:15:07.920,CA,ON,Toronto,43.72388,-79.40210
4748303,2017-06-21 19:15:09.123,CA,YT,Pelly Crossing,62.82730,-136.53957
4748783,2017-06-21 18:15:11.820,CA,ON,Mississauga,43.58123,-79.67484
4748833,2017-06-21 22:15:12.730,CA,SK,Melville,50.83870,-101.71700
4749021,2017-06-21 21:15:11.947,CA,AB,Calgary,50.86734,-113.96399
4749123,2017-06-21 01:15:13.313,CA,BC,Winfield,50.00783,-119.41946
